candidate_id,selected_occupation,recommendation_score,recommendation_percentage,occupation_rank
Candidate_054,Retail Sales Associate,0.9653499653499653,96.53499653499654,4
Candidate_054,Office Administrator,0.9644138755980862,96.44138755980862,5
Candidate_054,"Driver, Truck",0.9603960396039602,96.03960396039602,6
Candidate_054,Bookkeeper,0.9603399433427762,96.03399433427762,7
Candidate_054,Delivery Driver,0.9564541213063764,95.64541213063764,8
Candidate_054,Restaurant Manager,0.9505343511450381,95.05343511450381,9
Candidate_054,Secondary School Teacher,0.9442586399108137,94.42586399108137,10
Candidate_054,Continuing Care Assistant,0.9422632794457275,94.22632794457274,11
Candidate_054,Information Technology (IT) Analyst,0.9346167816926989,93.46167816926989,12
Candidate_054,Software Developer,0.9318766066838046,93.18766066838046,13
Candidate_054,Licensed Practical Nurse (L.P.N.),0.9238150625181739,92.38150625181738,14
Candidate_055,Office Manager,0.6618705035971223,66.18705035971223,1
Candidate_055,"Driver, Truck",0.6483168316831682,64.83168316831683,2
Candidate_055,Office Administrator,0.6447368421052633,64.47368421052633,3
Candidate_055,Secondary School Teacher,0.6446488294314381,64.4648829431438,4
Candidate_055,Software Developer,0.6346401028277635,63.46401028277635,5
Candidate_055,Information Technology (IT) Analyst,0.6303668725027243,63.03668725027243,6
Candidate_055,Administrative Assistant,0.6302521008403361,63.02521008403361,7
Candidate_055,Delivery Driver,0.6263608087091757,62.63608087091757,8
Candidate_055,Restaurant Manager,0.6256488549618321,62.56488549618321,9
Candidate_055,Food Service Supervisor,0.6248387096774194,62.483870967741936,10
Candidate_055,Continuing Care Assistant,0.6202848344880678,62.02848344880678,11
Candidate_055,Bookkeeper,0.615084985835694,61.508498583569406,12
Candidate_055,Inside Sales Representative,0.6146916146916147,61.46916146916147,13
Candidate_055,Retail Sales Associate,0.6146916146916147,61.46916146916147,13
Candidate_055,Licensed Practical Nurse (L.P.N.),0.6144227973248036,61.442279732480365,14
Candidate_056,Administrative Assistant,0.8991596638655464,89.91596638655463,1
Candidate_056,Office Manager,0.8920863309352518,89.20863309352518,2
Candidate_056,Office Administrator,0.8821770334928231,88.2177033492823,3
Candidate_056,"Driver, Truck",0.8811881188118811,88.11881188118811,4
Candidate_056,Inside Sales Representative,0.8745668745668745,87.45668745668745,5
Candidate_056,Retail Sales Associate,0.8745668745668745,87.45668745668745,5
Candidate_056,Food Service Supervisor,0.870967741935484,87.0967741935484,6
Candidate_056,Delivery Driver,0.8689735614307932,86.89735614307932,7
Candidate_056,Continuing Care Assistant,0.8677829099307159,86.7782909930716,8
Candidate_056,Secondary School Teacher,0.8676142697881827,86.76142697881826,9
Candidate_056,Restaurant Manager,0.8625954198473282,86.25954198473282,10
Candidate_056,Information Technology (IT) Analyst,0.8547039593171086,85.47039593171087,11
Candidate_056,Software Developer,0.8435089974293059,84.35089974293058,12
Candidate_056,Bookkeeper,0.8406515580736544,84.06515580736544,13
Candidate_056,Licensed Practical Nurse (L.P.N.),0.840069787728991,84.0069787728991,14
Candidate_057,Software Developer,0.9035989717223649,90.35989717223649,1
Candidate_057,Information Technology (IT) Analyst,0.898292771521976,89.82927715219759,2
Candidate_057,Inside Sales Representative,0.896049896049896,89.6049896049896,3
Candidate_057,Retail Sales Associate,0.896049896049896,89.6049896049896,3
Candidate_057,Administrative Assistant,0.895126050420168,89.5126050420168,4
Candidate_057,Bookkeeper,0.8937677053824362,89.37677053824362,5
Candidate_057,Office Administrator,0.8935406698564594,89.35406698564594,6
Candidate_057,Secondary School Teacher,0.8918617614269787,89.18617614269787,7
Candidate_057,Licensed Practical Nurse (L.P.N.),0.8871765047979063,88.71765047979063,8
Candidate_057,Continuing Care Assistant,0.8870284834488067,88.70284834488066,9
Candidate_057,Office Manager,0.8848920863309352,88.48920863309353,10
Candidate_057,Restaurant Manager,0.881526717557252,88.1526717557252,11
Candidate_057,Delivery Driver,0.8786936236391915,87.86936236391915,12
Candidate_057,"Driver, Truck",0.8764356435643563,87.64356435643563,13
Candidate_057,Food Service Supervisor,0.8748387096774194,87.48387096774194,14
Candidate_058,Administrative Assistant,0.7942857142857143,79.42857142857143,1
Candidate_058,Office Manager,0.776978417266187,77.6978417266187,2
Candidate_058,Office Administrator,0.7757177033492824,77.57177033492823,3
Candidate_058,Inside Sales Representative,0.7706167706167706,77.06167706167706,4
Candidate_058,Retail Sales Associate,0.7706167706167706,77.06167706167706,4
Candidate_058,Secondary School Teacher,0.7594760312151615,75.94760312151615,5
Candidate_058,"Driver, Truck",0.7576237623762375,75.76237623762376,6
Candidate_058,Continuing Care Assistant,0.7548113933795226,75.48113933795226,7
Candidate_058,Information Technology (IT) Analyst,0.7529967308390846,75.29967308390846,8
Candidate_058,Delivery Driver,0.7476671850699845,74.76671850699846,9
Candidate_058,Software Developer,0.7471079691516709,74.7107969151671,10
Candidate_058,Food Service Supervisor,0.7458064516129033,74.58064516129032,11
Candidate_058,Restaurant Manager,0.7441221374045802,74.41221374045803,12
Candidate_058,Bookkeeper,0.7344192634560907,73.44192634560906,13
Candidate_058,Licensed Practical Nurse (L.P.N.),0.7272462925268973,72.72462925268974,14
Candidate_059,Software Developer,0.6947300771208227,69.47300771208226,1
Candidate_059,Information Technology (IT) Analyst,0.6739556847075916,67.39556847075916,2
Candidate_059,Secondary School Teacher,0.6688963210702341,66.88963210702342,3
Candidate_059,Bookkeeper,0.6682011331444759,66.8201133144476,4
Candidate_059,Licensed Practical Nurse (L.P.N.),0.6615295143937191,66.1529514393719,5
Candidate_059,Office Administrator,0.6561004784688996,65.61004784688997,6
Candidate_059,Office Manager,0.6546762589928057,65.46762589928056,7
Candidate_059,Restaurant Manager,0.6445801526717557,64.45801526717557,8
Candidate_059,"Driver, Truck",0.6435643564356435,64.35643564356435,9
Candidate_059,Continuing Care Assistant,0.6395304080061586,63.95304080061586,10
Candidate_059,Inside Sales Representative,0.6361746361746362,63.61746361746362,11
Candidate_059,Retail Sales Associate,0.6361746361746362,63.61746361746362,11
Candidate_059,Delivery Driver,0.6360808709175739,63.60808709175739,12
Candidate_059,Food Service Supervisor,0.6287096774193549,62.87096774193549,13
Candidate_059,Administrative Assistant,0.626218487394958,62.6218487394958,14
Candidate_060,Software Developer,0.5902956298200515,59.029562982005146,1
Candidate_060,Secondary School Teacher,0.568004459308807,56.800445930880706,2
Candidate_060,Information Technology (IT) Analyst,0.5676716309480566,56.76716309480566,3
Candidate_060,Licensed Practical Nurse (L.P.N.),0.5670252980517592,56.702529805175914,4
Candidate_060,Bookkeeper,0.5577195467422096,55.77195467422096,5
Candidate_060,Restaurant Manager,0.5529770992366412,55.297709923664115,6
Candidate_060,Office Manager,0.5467625899280576,54.67625899280576,7
Candidate_060,Office Administrator,0.5439593301435407,54.39593301435407,8
Candidate_060,Continuing Care Assistant,0.5361816782140107,53.61816782140107,9
Candidate_060,"Driver, Truck",0.5346534653465347,53.46534653465347,10
Candidate_060,Inside Sales Representative,0.5322245322245323,53.222453222453225,11
Candidate_060,Retail Sales Associate,0.5322245322245323,53.222453222453225,11
Candidate_060,Food Service Supervisor,0.5319354838709678,53.193548387096776,12
Candidate_060,Delivery Driver,0.5291601866251944,52.916018662519434,13
Candidate_060,Administrative Assistant,0.5001680672268908,50.016806722689076,14
Candidate_061,Administrative Assistant,1.0000000000000002,100.00000000000003,1
Candidate_061,Food Service Supervisor,1.0000000000000002,100.00000000000003,1
Candidate_061,Bookkeeper,1.0,100.0,2
Candidate_061,Continuing Care Assistant,1.0,100.0,2
Candidate_061,Delivery Driver,1.0,100.0,2
Candidate_061,Information Technology (IT) Analyst,1.0,100.0,2
Candidate_061,Inside Sales Representative,1.0,100.0,2
Candidate_061,Licensed Practical Nurse (L.P.N.),1.0,100.0,2
Candidate_061,Office Administrator,1.0,100.0,2
Candidate_061,Office Manager,1.0,100.0,2
Candidate_061,Restaurant Manager,1.0,100.0,2
Candidate_061,Retail Sales Associate,1.0,100.0,2
Candidate_061,Software Developer,1.0,100.0,2
Candidate_061,"Driver, Truck",0.9999999999999999,99.99999999999999,3
Candidate_061,Secondary School Teacher,0.9999999999999999,99.99999999999999,3
Candidate_062,Administrative Assistant,0.8991596638655464,89.91596638655463,1
Candidate_062,Office Manager,0.8920863309352518,89.20863309352518,2
Candidate_062,Office Administrator,0.8821770334928231,88.2177033492823,3
Candidate_062,"Driver, Truck",0.8811881188118811,88.11881188118811,4
Candidate_062,Inside Sales Representative,0.8745668745668745,87.45668745668745,5
Candidate_062,Retail Sales Associate,0.8745668745668745,87.45668745668745,5
Candidate_062,Food Service Supervisor,0.870967741935484,87.0967741935484,6
Candidate_062,Delivery Driver,0.8689735614307932,86.89735614307932,7
Candidate_062,Continuing Care Assistant,0.8677829099307159,86.7782909930716,8
Candidate_062,Secondary School Teacher,0.8676142697881827,86.76142697881826,9
Candidate_062,Restaurant Manager,0.8625954198473282,86.25954198473282,10
Candidate_062,Information Technology (IT) Analyst,0.8547039593171086,85.47039593171087,11
Candidate_062,Software Developer,0.8435089974293059,84.35089974293058,12
Candidate_062,Bookkeeper,0.8406515580736544,84.06515580736544,13
Candidate_062,Licensed Practical Nurse (L.P.N.),0.840069787728991,84.0069787728991,14
Candidate_063,Administrative Assistant,0.7942857142857143,79.42857142857143,1
Candidate_063,Office Manager,0.776978417266187,77.6978417266187,2
Candidate_063,Office Administrator,0.7757177033492824,77.57177033492823,3
Candidate_063,Inside Sales Representative,0.7706167706167706,77.06167706167706,4
Candidate_063,Retail Sales Associate,0.7706167706167706,77.06167706167706,4
Candidate_063,Secondary School Teacher,0.7594760312151615,75.94760312151615,5
Candidate_063,"Driver, Truck",0.7576237623762375,75.76237623762376,6
Candidate_063,Continuing Care Assistant,0.7548113933795226,75.48113933795226,7
Candidate_063,Information Technology (IT) Analyst,0.7529967308390846,75.29967308390846,8
Candidate_063,Delivery Driver,0.7476671850699845,74.76671850699846,9
Candidate_063,Software Developer,0.7471079691516709,74.7107969151671,10
Candidate_063,Food Service Supervisor,0.7458064516129033,74.58064516129032,11
Candidate_063,Restaurant Manager,0.7441221374045802,74.41221374045803,12
Candidate_063,Bookkeeper,0.7344192634560907,73.44192634560906,13
Candidate_063,Licensed Practical Nurse (L.P.N.),0.7272462925268973,72.72462925268974,14
