candidate_id,recommended_occupation,recommendation_rank,recommendation_score,recommendation_percentage,skill_percentage,semantic_percentage,demand_percentage,education_percentage,recommendation_label,recommendation_summary
Candidate_001,Software Developer,1,0.8458171720921132,84.58,100.0,100.0,22.91,100.0,Rank 1: Software Developer,Software Developer — Overall Match: 84.58% | Skill: 100.0% | Semantic: 100.0% | Demand: 22.91% | Education: 100.0%
Candidate_045,"Driver, Truck",3,0.5714541581468828,57.15,76.96,7.0,88.8,100.0,"Rank 3: Driver, Truck","Driver, Truck — Overall Match: 57.15% | Skill: 76.96% | Semantic: 7.0% | Demand: 88.8% | Education: 100.0%"
Candidate_045,Delivery Driver,4,0.5138556438427548,51.39,97.07,0.0,37.05,100.0,Rank 4: Delivery Driver,Delivery Driver — Overall Match: 51.39% | Skill: 97.07% | Semantic: 0.0% | Demand: 37.05% | Education: 100.0%
Candidate_045,Inside Sales Representative,5,0.5111009921196146,51.11,60.46,36.18,86.44,0.0,Rank 5: Inside Sales Representative,Inside Sales Representative — Overall Match: 51.11% | Skill: 60.46% | Semantic: 36.18% | Demand: 86.44% | Education: 0.0%
Candidate_046,Software Developer,1,0.8313342789746709,83.13,95.86,100.0,22.91,100.0,Rank 1: Software Developer,Software Developer — Overall Match: 83.13% | Skill: 95.86% | Semantic: 100.0% | Demand: 22.91% | Education: 100.0%
Candidate_046,Office Administrator,2,0.695278928570222,69.53,82.83,57.04,52.86,100.0,Rank 2: Office Administrator,Office Administrator — Overall Match: 69.53% | Skill: 82.83% | Semantic: 57.04% | Demand: 52.86% | Education: 100.0%
Candidate_046,Office Manager,3,0.6811324290917345,68.11,94.35,41.48,52.86,100.0,Rank 3: Office Manager,Office Manager — Overall Match: 68.11% | Skill: 94.35% | Semantic: 41.48% | Demand: 52.86% | Education: 100.0%
Candidate_046,Bookkeeper,4,0.6574128924209292,65.74,100.0,42.16,29.92,100.0,Rank 4: Bookkeeper,Bookkeeper — Overall Match: 65.74% | Skill: 100.0% | Semantic: 42.16% | Demand: 29.92% | Education: 100.0%
Candidate_046,Secondary School Teacher,5,0.5909195442809904,59.09,67.09,52.4,36.36,100.0,Rank 5: Secondary School Teacher,Secondary School Teacher — Overall Match: 59.09% | Skill: 67.09% | Semantic: 52.4% | Demand: 36.36% | Education: 100.0%
Candidate_047,Food Service Supervisor,1,0.730079183378959,73.01,92.66,48.32,68.33,100.0,Rank 1: Food Service Supervisor,Food Service Supervisor — Overall Match: 73.01% | Skill: 92.66% | Semantic: 48.32% | Demand: 68.33% | Education: 100.0%
Candidate_047,Administrative Assistant,2,0.7131178007976157,71.31,89.8,60.32,43.85,100.0,Rank 2: Administrative Assistant,Administrative Assistant — Overall Match: 71.31% | Skill: 89.8% | Semantic: 60.32% | Demand: 43.85% | Education: 100.0%
Candidate_047,Office Manager,3,0.7105083598684108,71.05,100.0,44.22,52.86,100.0,Rank 3: Office Manager,Office Manager — Overall Match: 71.05% | Skill: 100.0% | Semantic: 44.22% | Demand: 52.86% | Education: 100.0%
Candidate_047,Office Administrator,4,0.600942340039601,60.09,85.64,55.85,52.86,0.0,Rank 4: Office Administrator,Office Administrator — Overall Match: 60.09% | Skill: 85.64% | Semantic: 55.85% | Demand: 52.86% | Education: 0.0%
Candidate_047,Inside Sales Representative,5,0.5623410753904169,56.23,87.61,23.66,86.44,0.0,Rank 5: Inside Sales Representative,Inside Sales Representative — Overall Match: 56.23% | Skill: 87.61% | Semantic: 23.66% | Demand: 86.44% | Education: 0.0%
Candidate_048,Software Developer,1,0.8313342789746709,83.13,95.86,100.0,22.91,100.0,Rank 1: Software Developer,Software Developer — Overall Match: 83.13% | Skill: 95.86% | Semantic: 100.0% | Demand: 22.91% | Education: 100.0%
Candidate_048,Office Administrator,2,0.695278928570222,69.53,82.83,57.04,52.86,100.0,Rank 2: Office Administrator,Office Administrator — Overall Match: 69.53% | Skill: 82.83% | Semantic: 57.04% | Demand: 52.86% | Education: 100.0%
Candidate_048,Office Manager,3,0.6811324290917345,68.11,94.35,41.48,52.86,100.0,Rank 3: Office Manager,Office Manager — Overall Match: 68.11% | Skill: 94.35% | Semantic: 41.48% | Demand: 52.86% | Education: 100.0%
Candidate_048,Bookkeeper,4,0.6574128924209292,65.74,100.0,42.16,29.92,100.0,Rank 4: Bookkeeper,Bookkeeper — Overall Match: 65.74% | Skill: 100.0% | Semantic: 42.16% | Demand: 29.92% | Education: 100.0%
Candidate_048,Secondary School Teacher,5,0.5909195442809904,59.09,67.09,52.4,36.36,100.0,Rank 5: Secondary School Teacher,Secondary School Teacher — Overall Match: 59.09% | Skill: 67.09% | Semantic: 52.4% | Demand: 36.36% | Education: 100.0%
Candidate_049,Software Developer,1,0.7020021399803102,70.2,58.91,100.0,22.91,100.0,Rank 1: Software Developer,Software Developer — Overall Match: 70.2% | Skill: 58.91% | Semantic: 100.0% | Demand: 22.91% | Education: 100.0%
Candidate_049,"Driver, Truck",2,0.6977513089910133,69.78,100.0,20.04,88.8,100.0,"Rank 2: Driver, Truck","Driver, Truck — Overall Match: 69.78% | Skill: 100.0% | Semantic: 20.04% | Demand: 88.8% | Education: 100.0%"
Candidate_049,Administrative Assistant,3,0.6311378977917211,63.11,77.72,48.98,43.85,100.0,Rank 3: Administrative Assistant,Administrative Assistant — Overall Match: 63.11% | Skill: 77.72% | Semantic: 48.98% | Demand: 43.85% | Education: 100.0%
Candidate_049,Office Manager,4,0.6021704376126993,60.22,74.87,38.4,52.86,100.0,Rank 4: Office Manager,Office Manager — Overall Match: 60.22% | Skill: 74.87% | Semantic: 38.4% | Demand: 52.86% | Education: 100.0%
Candidate_049,Information Technology (IT) Analyst,5,0.4763572825325311,47.64,32.84,88.04,26.64,0.0,Rank 5: Information Technology (IT) Analyst,Information Technology (IT) Analyst — Overall Match: 47.64% | Skill: 32.84% | Semantic: 88.04% | Demand: 26.64% | Education: 0.0%
Candidate_050,Administrative Assistant,1,0.7046558187742705,70.47,100.0,47.7,43.85,100.0,Rank 1: Administrative Assistant,Administrative Assistant — Overall Match: 70.47% | Skill: 100.0% | Semantic: 47.7% | Demand: 43.85% | Education: 100.0%
Candidate_050,Office Manager,2,0.6483177042030029,64.83,88.03,38.42,52.86,100.0,Rank 2: Office Manager,Office Manager — Overall Match: 64.83% | Skill: 88.03% | Semantic: 38.42% | Demand: 52.86% | Education: 100.0%
Candidate_050,Office Administrator,3,0.6001493374533724,60.01,71.26,41.43,52.86,100.0,Rank 3: Office Administrator,Office Administrator — Overall Match: 60.01% | Skill: 71.26% | Semantic: 41.43% | Demand: 52.86% | Education: 100.0%
Candidate_050,"Driver, Truck",4,0.5861242663909656,58.61,69.59,18.56,88.8,100.0,"Rank 4: Driver, Truck","Driver, Truck — Overall Match: 58.61% | Skill: 69.59% | Semantic: 18.56% | Demand: 88.8% | Education: 100.0%"
Candidate_050,Food Service Supervisor,5,0.4826959523514441,48.27,52.29,46.58,68.33,0.0,Rank 5: Food Service Supervisor,Food Service Supervisor — Overall Match: 48.27% | Skill: 52.29% | Semantic: 46.58% | Demand: 68.33% | Education: 0.0%
Candidate_051,Software Developer,1,0.8453800079847765,84.54,99.88,100.0,22.91,100.0,Rank 1: Software Developer,Software Developer — Overall Match: 84.54% | Skill: 99.88% | Semantic: 100.0% | Demand: 22.91% | Education: 100.0%
Candidate_051,Administrative Assistant,2,0.7180521130825992,71.81,100.0,51.53,43.85,100.0,Rank 2: Administrative Assistant,Administrative Assistant — Overall Match: 71.81% | Skill: 100.0% | Semantic: 51.53% | Demand: 43.85% | Education: 100.0%
Candidate_051,Office Administrator,3,0.6460432764980801,64.6,76.35,49.46,52.86,100.0,Rank 3: Office Administrator,Office Administrator — Overall Match: 64.6% | Skill: 76.35% | Semantic: 49.46% | Demand: 52.86% | Education: 100.0%
Candidate_051,"Driver, Truck",4,0.612624867436423,61.26,84.44,11.28,88.8,100.0,"Rank 4: Driver, Truck","Driver, Truck — Overall Match: 61.26% | Skill: 84.44% | Semantic: 11.28% | Demand: 88.8% | Education: 100.0%"
Candidate_051,Office Manager,5,0.6079507035621682,60.8,79.07,35.85,52.86,100.0,Rank 5: Office Manager,Office Manager — Overall Match: 60.8% | Skill: 79.07% | Semantic: 35.85% | Demand: 52.86% | Education: 100.0%
Candidate_052,Software Developer,1,0.8458171720921132,84.58,100.0,100.0,22.91,100.0,Rank 1: Software Developer,Software Developer — Overall Match: 84.58% | Skill: 100.0% | Semantic: 100.0% | Demand: 22.91% | Education: 100.0%
Candidate_052,Information Technology (IT) Analyst,2,0.7189364956366304,71.89,74.24,87.38,26.64,100.0,Rank 2: Information Technology (IT) Analyst,Information Technology (IT) Analyst — Overall Match: 71.89% | Skill: 74.24% | Semantic: 87.38% | Demand: 26.64% | Education: 100.0%
Candidate_052,Secondary School Teacher,3,0.598095141767802,59.81,76.52,45.02,36.36,100.0,Rank 3: Secondary School Teacher,Secondary School Teacher — Overall Match: 59.81% | Skill: 76.52% | Semantic: 45.02% | Demand: 36.36% | Education: 100.0%
Candidate_052,Bookkeeper,4,0.5223208629723134,52.23,72.19,31.38,29.92,100.0,Rank 4: Bookkeeper,Bookkeeper — Overall Match: 52.23% | Skill: 72.19% | Semantic: 31.38% | Demand: 29.92% | Education: 100.0%
Candidate_052,Licensed Practical Nurse (L.P.N.),5,0.4758367958373324,47.58,72.05,17.96,30.39,100.0,Rank 5: Licensed Practical Nurse (L.P.N.),Licensed Practical Nurse (L.P.N.) — Overall Match: 47.58% | Skill: 72.05% | Semantic: 17.96% | Demand: 30.39% | Education: 100.0%
Candidate_053,Software Developer,1,0.7609333939344123,76.09,75.75,100.0,22.91,100.0,Rank 1: Software Developer,Software Developer — Overall Match: 76.09% | Skill: 75.75% | Semantic: 100.0% | Demand: 22.91% | Education: 100.0%
Candidate_053,Bookkeeper,2,0.6439381696298275,64.39,100.0,38.31,29.92,100.0,Rank 2: Bookkeeper,Bookkeeper — Overall Match: 64.39% | Skill: 100.0% | Semantic: 38.31% | Demand: 29.92% | Education: 100.0%
Candidate_053,Office Administrator,3,0.5537959925362557,55.38,45.49,53.96,52.86,100.0,Rank 3: Office Administrator,Office Administrator — Overall Match: 55.38% | Skill: 45.49% | Semantic: 53.96% | Demand: 52.86% | Education: 100.0%
Candidate_053,Office Manager,4,0.5063277787471031,50.63,42.96,42.93,52.86,100.0,Rank 4: Office Manager,Office Manager — Overall Match: 50.63% | Skill: 42.96% | Semantic: 42.93% | Demand: 52.86% | Education: 100.0%
Candidate_053,Information Technology (IT) Analyst,5,0.4863194689712664,48.63,35.18,88.55,26.64,0.0,Rank 5: Information Technology (IT) Analyst,Information Technology (IT) Analyst — Overall Match: 48.63% | Skill: 35.18% | Semantic: 88.55% | Demand: 26.64% | Education: 0.0%
Candidate_054,Food Service Supervisor,1,0.7205769170775099,72.06,92.66,45.6,68.33,100.0,Rank 1: Food Service Supervisor,Food Service Supervisor — Overall Match: 72.06% | Skill: 92.66% | Semantic: 45.6% | Demand: 68.33% | Education: 100.0%
Candidate_054,Office Manager,2,0.7162364858494212,71.62,100.0,45.86,52.86,100.0,Rank 2: Office Manager,Office Manager — Overall Match: 71.62% | Skill: 100.0% | Semantic: 45.86% | Demand: 52.86% | Education: 100.0%
Candidate_054,Administrative Assistant,3,0.7136601468129784,71.37,89.8,60.48,43.85,100.0,Rank 3: Administrative Assistant,Administrative Assistant — Overall Match: 71.37% | Skill: 89.8% | Semantic: 60.48% | Demand: 43.85% | Education: 100.0%
Candidate_054,Office Administrator,4,0.5920420568870612,59.2,85.64,53.31,52.86,0.0,Rank 4: Office Administrator,Office Administrator — Overall Match: 59.2% | Skill: 85.64% | Semantic: 53.31% | Demand: 52.86% | Education: 0.0%
Candidate_054,Retail Sales Associate,5,0.5647067202181839,56.47,87.61,24.34,86.44,0.0,Rank 5: Retail Sales Associate,Retail Sales Associate — Overall Match: 56.47% | Skill: 87.61% | Semantic: 24.34% | Demand: 86.44% | Education: 0.0%
Candidate_055,Office Manager,1,0.6745822096499425,67.46,100.0,33.96,52.86,100.0,Rank 1: Office Manager,Office Manager — Overall Match: 67.46% | Skill: 100.0% | Semantic: 33.96% | Demand: 52.86% | Education: 100.0%
Candidate_055,Software Developer,2,0.6449509760619834,64.5,42.61,100.0,22.91,100.0,Rank 2: Software Developer,Software Developer — Overall Match: 64.5% | Skill: 42.61% | Semantic: 100.0% | Demand: 22.91% | Education: 100.0%
Candidate_055,"Driver, Truck",3,0.5896971515831992,58.97,71.43,17.73,88.8,100.0,"Rank 3: Driver, Truck","Driver, Truck — Overall Match: 58.97% | Skill: 71.43% | Semantic: 17.73% | Demand: 88.8% | Education: 100.0%"
Candidate_055,Office Administrator,4,0.5714659513169861,57.15,63.89,40.61,52.86,100.0,Rank 4: Office Administrator,Office Administrator — Overall Match: 57.15% | Skill: 63.89% | Semantic: 40.61% | Demand: 52.86% | Education: 100.0%
Candidate_055,Secondary School Teacher,5,0.5620128234938699,56.2,63.7,47.53,36.36,100.0,Rank 5: Secondary School Teacher,Secondary School Teacher — Overall Match: 56.2% | Skill: 63.7% | Semantic: 47.53% | Demand: 36.36% | Education: 100.0%
Candidate_056,Administrative Assistant,1,0.6836836902634273,68.37,100.0,41.71,43.85,100.0,Rank 1: Administrative Assistant,Administrative Assistant — Overall Match: 68.37% | Skill: 100.0% | Semantic: 41.71% | Demand: 43.85% | Education: 100.0%
Candidate_056,Office Manager,2,0.658213820615629,65.82,88.03,41.25,52.86,100.0,Rank 2: Office Manager,Office Manager — Overall Match: 65.82% | Skill: 88.03% | Semantic: 41.25% | Demand: 52.86% | Education: 100.0%
Candidate_056,Office Administrator,3,0.6021502454784025,60.22,71.26,42.0,52.86,100.0,Rank 3: Office Administrator,Office Administrator — Overall Match: 60.22% | Skill: 71.26% | Semantic: 42.0% | Demand: 52.86% | Education: 100.0%
Candidate_056,"Driver, Truck",4,0.5941054750654009,59.41,69.59,20.84,88.8,100.0,"Rank 4: Driver, Truck","Driver, Truck — Overall Match: 59.41% | Skill: 69.59% | Semantic: 20.84% | Demand: 88.8% | Education: 100.0%"
Candidate_056,Food Service Supervisor,5,0.515935312899673,51.59,52.29,56.07,68.33,0.0,Rank 5: Food Service Supervisor,Food Service Supervisor — Overall Match: 51.59% | Skill: 52.29% | Semantic: 56.07% | Demand: 68.33% | Education: 0.0%
Candidate_057,Software Developer,1,0.8458171720921132,84.58,100.0,100.0,22.91,100.0,Rank 1: Software Developer,Software Developer — Overall Match: 84.58% | Skill: 100.0% | Semantic: 100.0% | Demand: 22.91% | Education: 100.0%
Candidate_057,Information Technology (IT) Analyst,2,0.7595783607459343,75.96,81.55,91.68,26.64,100.0,Rank 2: Information Technology (IT) Analyst,Information Technology (IT) Analyst — Overall Match: 75.96% | Skill: 81.55% | Semantic: 91.68% | Demand: 26.64% | Education: 100.0%
Candidate_057,Administrative Assistant,3,0.6402286360898888,64.02,70.54,58.76,43.85,100.0,Rank 3: Administrative Assistant,Administrative Assistant — Overall Match: 64.02% | Skill: 70.54% | Semantic: 58.76% | Demand: 43.85% | Education: 100.0%
Candidate_057,Office Administrator,4,0.5356756080946086,53.57,65.03,57.81,52.86,0.0,Rank 4: Office Administrator,Office Administrator — Overall Match: 53.57% | Skill: 65.03% | Semantic: 57.81% | Demand: 52.86% | Education: 0.0%
Candidate_057,Inside Sales Representative,5,0.5299392055110932,52.99,73.75,28.27,86.44,0.0,Rank 5: Inside Sales Representative,Inside Sales Representative — Overall Match: 52.99% | Skill: 73.75% | Semantic: 28.27% | Demand: 86.44% | Education: 0.0%
Candidate_058,Administrative Assistant,1,0.6853583832627556,68.54,100.0,42.19,43.85,100.0,Rank 1: Administrative Assistant,Administrative Assistant — Overall Match: 68.54% | Skill: 100.0% | Semantic: 42.19% | Demand: 43.85% | Education: 100.0%
Candidate_058,Office Administrator,2,0.5747110675201733,57.47,72.3,33.12,52.86,100.0,Rank 2: Office Administrator,Office Administrator — Overall Match: 57.47% | Skill: 72.3% | Semantic: 33.12% | Demand: 52.86% | Education: 100.0%
Candidate_058,Office Manager,3,0.5617411672837973,56.17,74.18,27.53,52.86,100.0,Rank 3: Office Manager,Office Manager — Overall Match: 56.17% | Skill: 74.18% | Semantic: 27.53% | Demand: 52.86% | Education: 100.0%
Candidate_058,Inside Sales Representative,4,0.5280115972892907,52.8,64.69,36.77,86.44,0.0,Rank 4: Inside Sales Representative,Inside Sales Representative — Overall Match: 52.8% | Skill: 64.69% | Semantic: 36.77% | Demand: 86.44% | Education: 0.0%
Candidate_058,Retail Sales Associate,5,0.5249332852817636,52.49,64.69,35.89,86.44,0.0,Rank 5: Retail Sales Associate,Retail Sales Associate — Overall Match: 52.49% | Skill: 64.69% | Semantic: 35.89% | Demand: 86.44% | Education: 0.0%
Candidate_059,Software Developer,1,0.8458171720921132,84.58,100.0,100.0,22.91,100.0,Rank 1: Software Developer,Software Developer — Overall Match: 84.58% | Skill: 100.0% | Semantic: 100.0% | Demand: 22.91% | Education: 100.0%
Candidate_059,Information Technology (IT) Analyst,2,0.7004526369693267,70.05,69.68,86.66,26.64,100.0,Rank 2: Information Technology (IT) Analyst,Information Technology (IT) Analyst — Overall Match: 70.05% | Skill: 69.68% | Semantic: 86.66% | Demand: 26.64% | Education: 100.0%
Candidate_059,Secondary School Teacher,3,0.5761787782036057,57.62,62.29,52.98,36.36,100.0,Rank 3: Secondary School Teacher,Secondary School Teacher — Overall Match: 57.62% | Skill: 62.29% | Semantic: 52.98% | Demand: 36.36% | Education: 100.0%
Candidate_059,Bookkeeper,4,0.5357675036738422,53.58,61.28,46.13,29.92,100.0,Rank 4: Bookkeeper,Bookkeeper — Overall Match: 53.58% | Skill: 61.28% | Semantic: 46.13% | Demand: 29.92% | Education: 100.0%
Candidate_059,Office Administrator,5,0.4278485804031122,42.78,43.62,48.42,52.86,0.0,Rank 5: Office Administrator,Office Administrator — Overall Match: 42.78% | Skill: 43.62% | Semantic: 48.42% | Demand: 52.86% | Education: 0.0%
Candidate_060,Software Developer,1,0.8458171720921132,84.58,100.0,100.0,22.91,100.0,Rank 1: Software Developer,Software Developer — Overall Match: 84.58% | Skill: 100.0% | Semantic: 100.0% | Demand: 22.91% | Education: 100.0%
Candidate_060,Information Technology (IT) Analyst,2,0.7067729749499398,70.68,74.9,83.24,26.64,100.0,Rank 2: Information Technology (IT) Analyst,Information Technology (IT) Analyst — Overall Match: 70.68% | Skill: 74.9% | Semantic: 83.24% | Demand: 26.64% | Education: 100.0%
Candidate_060,Secondary School Teacher,3,0.5558125663744623,55.58,75.27,34.19,36.36,100.0,Rank 3: Secondary School Teacher,Secondary School Teacher — Overall Match: 55.58% | Skill: 75.27% | Semantic: 34.19% | Demand: 36.36% | Education: 100.0%
Candidate_060,Bookkeeper,4,0.4828754165719402,48.29,63.86,28.44,29.92,100.0,Rank 4: Bookkeeper,Bookkeeper — Overall Match: 48.29% | Skill: 63.86% | Semantic: 28.44% | Demand: 29.92% | Education: 100.0%
Candidate_060,Licensed Practical Nurse (L.P.N.),5,0.4425839355273562,44.26,74.18,6.33,30.39,100.0,Rank 5: Licensed Practical Nurse (L.P.N.),Licensed Practical Nurse (L.P.N.) — Overall Match: 44.26% | Skill: 74.18% | Semantic: 6.33% | Demand: 30.39% | Education: 100.0%
Candidate_061,Food Service Supervisor,1,0.7175913281512312,71.76,100.0,37.41,68.33,100.0,Rank 1: Food Service Supervisor,Food Service Supervisor — Overall Match: 71.76% | Skill: 100.0% | Semantic: 37.41% | Demand: 68.33% | Education: 100.0%
Candidate_061,Administrative Assistant,2,0.7059812602035557,70.6,100.0,48.08,43.85,100.0,Rank 2: Administrative Assistant,Administrative Assistant — Overall Match: 70.6% | Skill: 100.0% | Semantic: 48.08% | Demand: 43.85% | Education: 100.0%
Candidate_061,Software Developer,3,0.3958171720921131,39.58,0.0,100.0,22.91,0.0,Rank 3: Software Developer,Software Developer — Overall Match: 39.58% | Skill: 0.0% | Semantic: 100.0% | Demand: 22.91% | Education: 0.0%
Candidate_061,Information Technology (IT) Analyst,4,0.3341222772360227,33.41,0.0,80.24,26.64,0.0,Rank 4: Information Technology (IT) Analyst,Information Technology (IT) Analyst — Overall Match: 33.41% | Skill: 0.0% | Semantic: 80.24% | Demand: 26.64% | Education: 0.0%
Candidate_061,Continuing Care Assistant,5,0.3013272878787351,30.13,0.0,32.4,43.96,100.0,Rank 5: Continuing Care Assistant,Continuing Care Assistant — Overall Match: 30.13% | Skill: 0.0% | Semantic: 32.4% | Demand: 43.96% | Education: 100.0%
Candidate_062,Administrative Assistant,1,0.7128700762546367,71.29,100.0,50.05,43.85,100.0,Rank 1: Administrative Assistant,Administrative Assistant — Overall Match: 71.29% | Skill: 100.0% | Semantic: 50.05% | Demand: 43.85% | Education: 100.0%
Candidate_062,Office Manager,2,0.6473592763443053,64.74,88.03,38.15,52.86,100.0,Rank 2: Office Manager,Office Manager — Overall Match: 64.74% | Skill: 88.03% | Semantic: 38.15% | Demand: 52.86% | Education: 100.0%
Candidate_062,Office Administrator,3,0.6088699843137922,60.89,71.26,43.92,52.86,100.0,Rank 3: Office Administrator,Office Administrator — Overall Match: 60.89% | Skill: 71.26% | Semantic: 43.92% | Demand: 52.86% | Education: 100.0%
Candidate_062,"Driver, Truck",4,0.546642897876216,54.66,69.59,7.28,88.8,100.0,"Rank 4: Driver, Truck","Driver, Truck — Overall Match: 54.66% | Skill: 69.59% | Semantic: 7.28% | Demand: 88.8% | Education: 100.0%"
Candidate_062,Inside Sales Representative,5,0.4743050153183282,47.43,58.38,27.74,86.44,0.0,Rank 5: Inside Sales Representative,Inside Sales Representative — Overall Match: 47.43% | Skill: 58.38% | Semantic: 27.74% | Demand: 86.44% | Education: 0.0%
Candidate_063,Administrative Assistant,1,0.7056424026869824,70.56,100.0,47.99,43.85,100.0,Rank 1: Administrative Assistant,Administrative Assistant — Overall Match: 70.56% | Skill: 100.0% | Semantic: 47.99% | Demand: 43.85% | Education: 100.0%
Candidate_063,Office Administrator,2,0.6353700267348605,63.54,72.3,50.45,52.86,100.0,Rank 2: Office Administrator,Office Administrator — Overall Match: 63.54% | Skill: 72.3% | Semantic: 50.45% | Demand: 52.86% | Education: 100.0%
Candidate_063,Office Manager,3,0.6124891654698114,61.25,74.18,42.03,52.86,100.0,Rank 3: Office Manager,Office Manager — Overall Match: 61.25% | Skill: 74.18% | Semantic: 42.03% | Demand: 52.86% | Education: 100.0%
Candidate_063,Software Developer,4,0.4995111872893203,49.95,29.63,100.0,22.91,0.0,Rank 4: Software Developer,Software Developer — Overall Match: 49.95% | Skill: 29.63% | Semantic: 100.0% | Demand: 22.91% | Education: 0.0%
Candidate_063,Inside Sales Representative,5,0.4886996835773225,48.87,64.69,25.54,86.44,0.0,Rank 5: Inside Sales Representative,Inside Sales Representative — Overall Match: 48.87% | Skill: 64.69% | Semantic: 25.54% | Demand: 86.44% | Education: 0.0%
