candidate_id,selected_occupation,tfidf_similarity_score,tfidf_normalized_score,tfidf_percentage,tfidf_rank
Candidate_047,Delivery Driver,0.017263525107631565,0.9039309146145355,90.39,2
Candidate_047,"Driver, Truck",0.010959727777763184,0.24119422904396304,24.12,13
Candidate_047,Food Service Supervisor,0.013077690540102332,0.4638618606037245,46.39,9
Candidate_047,Information Technology (IT) Analyst,0.010834392293408195,0.22801734229790038,22.8,14
Candidate_047,Inside Sales Representative,0.0142799899159096,0.5902631171305922,59.03,4
Candidate_047,Licensed Practical Nurse (L.P.N.),0.013632469027645021,0.5221873486897404,52.22,8
Candidate_047,Office Administrator,0.011819546059303042,0.33158944454379385,33.16,11
Candidate_047,Office Manager,0.01461159127282865,0.6251253394888456,62.51,3
Candidate_047,Restaurant Manager,0.01214982485313277,0.36631262196890474,36.63,10
Candidate_047,Retail Sales Associate,0.014263715160209552,0.5885521043732475,58.86,5
Candidate_047,Secondary School Teacher,0.011620641553212387,0.3106780309602729,31.07,12
Candidate_047,Software Developer,0.018177311920888187,1.0,100.0,1
Candidate_048,Administrative Assistant,0.004545974400298764,0.3283002794688166,32.83,6
Candidate_048,Bookkeeper,0.004886445026226375,0.3794459516500734,37.94,4
Candidate_048,Continuing Care Assistant,0.0023605186837949528,0.0,0.0,15
Candidate_048,Delivery Driver,0.005232409395814626,0.43141689682382234,43.14,3
Candidate_048,"Driver, Truck",0.002985460718446831,0.09387911321133585,9.39,14
Candidate_048,Food Service Supervisor,0.0035623997408672555,0.18054718928660826,18.05,10
Candidate_048,Information Technology (IT) Analyst,0.007523967887793475,0.7756559896841988,77.57,2
Candidate_048,Inside Sales Representative,0.0038899094775204333,0.229745870028584,22.97,7
Candidate_048,Licensed Practical Nurse (L.P.N.),0.0037135229635953363,0.20324899737230442,20.32,9
Candidate_048,Office Administrator,0.003000443331639942,0.0961298090553772,9.61,13
Candidate_048,Office Manager,0.003449538905622963,0.16359317668778073,16.36,11
Candidate_048,Restaurant Manager,0.0033096465140888733,0.14257846982852934,14.26,12
Candidate_048,Retail Sales Associate,0.003885476188224381,0.22907989903504292,22.91,8
Candidate_048,Secondary School Teacher,0.0046306627571999085,0.3410222079107614,34.1,5
Candidate_048,Software Developer,0.009017399147131249,1.0,100.0,1
Candidate_049,Administrative Assistant,0.00680687717838506,0.4619250085095212,46.19,6
Candidate_049,Bookkeeper,0.0062786457958859156,0.39426155875477403,39.43,7
Candidate_049,Continuing Care Assistant,0.0032007458513491622,0.0,0.0,15
Candidate_049,Delivery Driver,0.006935967068039943,0.4784606925902057,47.85,5
Candidate_049,"Driver, Truck",0.0040481361467438574,0.10854589972263197,10.85,14
Candidate_049,Food Service Supervisor,0.004830436746680149,0.2087541779329551,20.88,12
Candidate_049,Information Technology (IT) Analyst,0.010434493160852971,0.9266020797542103,92.66,2
Candidate_049,Inside Sales Representative,0.005274523649302679,0.2656391961614765,26.56,9
Candidate_049,Licensed Practical Nurse (L.P.N.),0.005035352315241451,0.23500270222871783,23.5,11
Candidate_049,Office Administrator,0.00727500663855982,0.5218897422544027,52.19,4
Candidate_049,Office Manager,0.008107306038561227,0.6285025837074427,62.85,3
Candidate_049,Restaurant Manager,0.004487715950789047,0.164853584138299,16.49,13
Candidate_049,Retail Sales Associate,0.0052685123296636605,0.26486918014608934,26.49,10
Candidate_049,Secondary School Teacher,0.005839434845291355,0.33800112237803537,33.8,8
Candidate_049,Software Developer,0.011007492099342289,1.0,100.0,1
Candidate_050,Administrative Assistant,0.005498845809016778,0.2784438515206583,27.84,5
Candidate_050,Bookkeeper,0.005704293191164682,0.3029190827341607,30.29,4
Candidate_050,Continuing Care Assistant,0.0031615620517732416,0.0,0.0,15
Candidate_050,Delivery Driver,0.006623301188716516,0.412401778458879,41.24,3
Candidate_050,"Driver, Truck",0.003998578523990652,0.09971493173995719,9.97,13
Candidate_050,Food Service Supervisor,0.004771302134269015,0.1917705657809876,19.18,10
Candidate_050,Information Technology (IT) Analyst,0.007067702062924804,0.465343870171199,46.53,2
Candidate_050,Inside Sales Representative,0.005209952487726196,0.24402758999081658,24.4,6
Candidate_050,Licensed Practical Nurse (L.P.N.),0.004973709109227015,0.21588358907449548,21.59,9
Candidate_050,Office Administrator,0.00380776455100394,0.07698299882949246,7.7,14
Candidate_050,Office Manager,0.004620141909912671,0.1737626388717853,17.38,11
Candidate_050,Restaurant Manager,0.004432776955149872,0.15144159227978965,15.14,12
Candidate_050,Retail Sales Associate,0.00520401475916715,0.24332022016285237,24.33,7
Candidate_050,Secondary School Teacher,0.005138060808902256,0.23546303471078853,23.55,8
Candidate_050,Software Developer,0.011555655670572823,1.0,100.0,1
Candidate_051,Administrative Assistant,0.00717527461328377,0.268716715842887,26.87,8
Candidate_051,Bookkeeper,0.007712666605334288,0.31057990609164704,31.06,6
Candidate_051,Continuing Care Assistant,0.0037257952409285025,0.0,0.0,15
Candidate_051,Delivery Driver,0.00825872981194719,0.35311858966796444,35.31,5
Candidate_051,"Driver, Truck",0.00471219118625473,0.07684089404130073,7.68,14
Candidate_051,Food Service Supervisor,0.005622820141999391,0.14777948967408566,14.78,12
Candidate_051,Information Technology (IT) Analyst,0.011875679672304972,0.6348813668664567,63.49,4
Candidate_051,Inside Sales Representative,0.006139754926950305,0.18804905001127734,18.8,9
Candidate_051,Licensed Practical Nurse (L.P.N.),0.005861349998975084,0.16636112269113343,16.64,11
Candidate_051,Office Administrator,0.016562657144123635,1.0,100.0,1
Candidate_051,Office Manager,0.005444682868303095,0.13390247868497807,13.39,13
Candidate_051,Restaurant Manager,0.012609230501250233,0.6920254597512355,69.2,3
Candidate_051,Retail Sales Associate,0.006132757512240442,0.18750394679503715,18.75,10
Candidate_051,Secondary School Teacher,0.007308945013467624,0.2791297280877708,27.91,7
Candidate_051,Software Developer,0.014232881552083812,0.8185089463757544,81.85,2
Candidate_052,Administrative Assistant,0.00666600446466813,0.36375435985751736,36.38,5
Candidate_052,Bookkeeper,0.007007793428061735,0.40560138663829126,40.56,4
Candidate_052,Continuing Care Assistant,0.0036950114180910234,0.0,0.0,15
Candidate_052,Delivery Driver,0.007896969398605519,0.5144678938616855,51.45,3
Candidate_052,"Driver, Truck",0.004673257415267936,0.11977182070359693,11.98,13
Candidate_052,Food Service Supervisor,0.005576362436219728,0.2303437350872085,23.03,10
Candidate_052,Information Technology (IT) Analyst,0.009099868757532697,0.6617452113847568,66.17,2
Candidate_052,Inside Sales Representative,0.006089026125254353,0.2931118564201856,29.31,7
Candidate_052,Licensed Practical Nurse (L.P.N.),0.005812921476125841,0.25930690692252967,25.93,9
Candidate_052,Office Administrator,0.0045358215936656746,0.10294482766636333,10.29,14
Candidate_052,Office Manager,0.005399696994956408,0.20871365265745578,20.87,11
Candidate_052,Restaurant Manager,0.005180718010561542,0.1819028998074705,18.19,12
Candidate_052,Retail Sales Associate,0.006082086525631156,0.29226220461049474,29.23,8
Candidate_052,Secondary School Teacher,0.006436776671195658,0.33568879121803646,33.57,6
Candidate_052,Software Developer,0.01186259200115495,1.0,100.0,1
Candidate_053,Administrative Assistant,0.035752701983203516,0.5554781535293704,55.55,3
Candidate_053,Bookkeeper,0.017356232093823108,0.17910130076953582,17.91,6
Candidate_053,Continuing Care Assistant,0.011792525614414514,0.06527237886272354,6.53,8
Candidate_053,Delivery Driver,0.011475784748138597,0.0587921176437942,5.88,9
Candidate_053,"Driver, Truck",0.023524707170429808,0.30530329765378167,30.53,4
Candidate_053,Food Service Supervisor,0.009698687843627344,0.02243415636148882,2.24,11
Candidate_053,Information Technology (IT) Analyst,0.05747994876739099,1.0,100.0,1
Candidate_053,Inside Sales Representative,0.009145651188190142,0.011119474953267306,1.11,12
Candidate_053,Licensed Practical Nurse (L.P.N.),0.008730945000300116,0.002634922712721477,0.26,14
Candidate_053,Office Administrator,0.02008642625699022,0.23495885891710694,23.5,5
Candidate_053,Office Manager,0.010006160149025053,0.028724790342479063,2.87,10
Candidate_053,Restaurant Manager,0.012735267944828434,0.08456012229492904,8.46,7
Candidate_053,Retail Sales Associate,0.00913522798483481,0.010906224666764238,1.09,13
Candidate_053,Secondary School Teacher,0.008602155793445369,0.0,0.0,15
Candidate_053,Software Developer,0.036178063175722294,0.564180698522462,56.42,2
Candidate_054,Administrative Assistant,0.01317677528452807,0.4054617294028241,40.55,3
Candidate_054,Bookkeeper,0.00909116472183211,0.20536679939974498,20.54,5
Candidate_054,Continuing Care Assistant,0.005163272832455496,0.012996224523941698,1.3,13
Candidate_054,Delivery Driver,0.007087692945181133,0.10724571351543802,10.72,8
Candidate_054,"Driver, Truck",0.005122180623889453,0.010983711958067405,1.1,14
Candidate_054,Food Service Supervisor,0.0071124718825269955,0.10845927502789392,10.85,7
Candidate_054,Information Technology (IT) Analyst,0.025316272463399275,1.0,100.0,1
Candidate_054,Inside Sales Representative,0.005756636309833984,0.04205651346985797,4.21,10
Candidate_054,Licensed Practical Nurse (L.P.N.),0.005495603754579383,0.02927230653905141,2.93,12
Candidate_054,Office Administrator,0.008979896747644728,0.1999173917371808,19.99,6
Candidate_054,Office Manager,0.009964976374352286,0.24816218549046548,24.82,4
Candidate_054,Restaurant Manager,0.00489791122539545,0.0,0.0,15
Candidate_054,Retail Sales Associate,0.005750075531419696,0.04173519589016521,4.17,11
Candidate_054,Secondary School Teacher,0.005804166340645311,0.04438432177226284,4.44,9
Candidate_054,Software Developer,0.018786139898882115,0.6801833169469593,68.02,2
Candidate_055,Administrative Assistant,0.01027404196303543,0.1700303127556927,17.0,4
Candidate_055,Bookkeeper,0.012638079221473739,0.24250077959054622,24.25,3
Candidate_055,Continuing Care Assistant,0.004727534372096874,0.0,0.0,15
Candidate_055,Delivery Driver,0.009790483813783,0.1552066526407623,15.52,5
Candidate_055,"Driver, Truck",0.007842352228038432,0.09548593336246393,9.55,7
Candidate_055,Food Service Supervisor,0.008291102921118452,0.10924255758819915,10.92,6
Candidate_055,Information Technology (IT) Analyst,0.03734823300545192,1.0,100.0,1
Candidate_055,Inside Sales Representative,0.007790525398324137,0.09389716206431332,9.39,8
Candidate_055,Licensed Practical Nurse (L.P.N.),0.0074372668907428125,0.08306788732829912,8.31,10
Candidate_055,Office Administrator,0.00563162918644497,0.02771537251576972,2.77,14
Candidate_055,Office Manager,0.00690857219481961,0.06686054910217647,6.69,12
Candidate_055,Restaurant Manager,0.0066284023770959,0.05827183612356376,5.83,13
Candidate_055,Retail Sales Associate,0.007781646617710192,0.09362497964683233,9.36,9
Candidate_055,Secondary School Teacher,0.0073692787132205615,0.08098368372841876,8.1,11
Candidate_055,Software Developer,0.012773807742653052,0.24666158934832771,24.67,2
Candidate_056,Administrative Assistant,0.007191245906312854,0.3735419295683931,37.35,5
Candidate_056,Bookkeeper,0.0067911655470046265,0.3278657128676346,32.79,7
Candidate_056,Continuing Care Assistant,0.003919372704171538,0.0,0.0,15
Candidate_056,Delivery Driver,0.008082495271551537,0.475293735659161,47.53,3
Candidate_056,"Driver, Truck",0.004957017849333523,0.11846546176588116,11.85,14
Candidate_056,Food Service Supervisor,0.006806659523720825,0.32963462309174374,32.96,6
Candidate_056,Information Technology (IT) Analyst,0.010245029404676535,0.7221850798336087,72.22,2
Candidate_056,Inside Sales Representative,0.006458752109252994,0.2899148665845503,28.99,9
Candidate_056,Licensed Practical Nurse (L.P.N.),0.006165882371424624,0.25647862984132896,25.65,11
Candidate_056,Office Administrator,0.006772431472684769,0.3257268884579547,32.57,8
Candidate_056,Office Manager,0.007937687952273167,0.4587614307325924,45.88,4
Candidate_056,Restaurant Manager,0.005495291478448304,0.17991887320117933,17.99,13
Candidate_056,Retail Sales Associate,0.006451391136778628,0.28907448198169505,28.91,10
Candidate_056,Secondary School Teacher,0.00601458148960599,0.23920497042722225,23.92,12
Candidate_056,Software Developer,0.012678424749337615,1.0,100.0,1
Candidate_057,Administrative Assistant,0.013419038636801835,0.23460838605353232,23.46,6
Candidate_057,Bookkeeper,0.011809572335788882,0.1768576857673497,17.69,8
Candidate_057,Continuing Care Assistant,0.0068806886355544826,0.0,0.0,15
Candidate_057,Delivery Driver,0.014137691502864386,0.26039501249713287,26.04,5
Candidate_057,"Driver, Truck",0.008702335541054255,0.0653641423871743,6.54,14
Candidate_057,Food Service Supervisor,0.010384058207444709,0.12570753796499404,12.57,12
Candidate_057,Information Technology (IT) Analyst,0.018828486813543436,0.42870963574855586,42.87,2
Candidate_057,Inside Sales Representative,0.011338718104226406,0.1599625438259923,16.0,9
Candidate_057,Licensed Practical Nurse (L.P.N.),0.010824568103990732,0.1415138676734916,14.15,11
Candidate_057,Office Administrator,0.01510684919813996,0.29517022683662014,29.52,4
Candidate_057,Office Manager,0.017315067572029323,0.3744052859345737,37.44,3
Candidate_057,Restaurant Manager,0.009647306464265195,0.09927148951905629,9.93,13
Candidate_057,Retail Sales Associate,0.011325795485360102,0.15949885577698447,15.95,10
Candidate_057,Secondary School Teacher,0.012157771414950709,0.1893517284496622,18.94,7
Candidate_057,Software Developer,0.034749897026747495,1.0,100.0,1
Candidate_058,Administrative Assistant,0.005992800932418534,0.30341778386373025,30.34,5
Candidate_058,Bookkeeper,0.006300072436566489,0.3383235706482022,33.83,4
Candidate_058,Continuing Care Assistant,0.003321850141115295,0.0,0.0,15
Candidate_058,Delivery Driver,0.007099450026786004,0.4291321986785183,42.91,3
Candidate_058,"Driver, Truck",0.0042013025259868015,0.0999050579667118,9.99,13
Candidate_058,Food Service Supervisor,0.005013202463995801,0.19213621426951707,19.21,10
Candidate_058,Information Technology (IT) Analyst,0.012124731624498635,1.0,100.0,1
Candidate_058,Inside Sales Representative,0.005474091959337112,0.24449287682498874,24.45,7
Candidate_058,Licensed Practical Nurse (L.P.N.),0.005225871273690628,0.21629521380805108,21.63,9
Candidate_058,Office Administrator,0.004077746425145405,0.08586918788546333,8.59,14
Candidate_058,Office Manager,0.004854378564800937,0.1740939516882628,17.41,11
Candidate_058,Restaurant Manager,0.004657514390944291,0.15173034560901988,15.17,12
Candidate_058,Retail Sales Associate,0.005467853193774783,0.24378415825663066,24.38,8
Candidate_058,Secondary School Teacher,0.005786722982465277,0.2800075004988732,28.0,6
Candidate_058,Software Developer,0.010664582176957973,0.8341282396795986,83.41,2
Candidate_059,Administrative Assistant,0.028908209153207222,0.5602060014611093,56.02,2
Candidate_059,Bookkeeper,0.013614637962884668,0.1860030788333551,18.6,5
Candidate_059,Continuing Care Assistant,0.009250894853032189,0.07923106299857065,7.92,8
Candidate_059,Delivery Driver,0.008882479808823457,0.07021668796691179,7.02,9
Candidate_059,"Driver, Truck",0.018544486499542958,0.30662655568989317,30.66,4
Candidate_059,Food Service Supervisor,0.006471928004945764,0.01123533436864781,1.12,14
Candidate_059,Information Technology (IT) Analyst,0.04688246969211269,1.0,100.0,1
Candidate_059,Inside Sales Representative,0.00706692564438027,0.02579372971413093,2.58,10
Candidate_059,Licensed Practical Nurse (L.P.N.),0.006746478501385398,0.017953032733410503,1.8,12
Candidate_059,Office Administrator,0.012025806121332198,0.14712755974928485,14.71,6
Candidate_059,Office Manager,0.010380738170180322,0.10687605618732965,10.69,7
Candidate_059,Restaurant Manager,0.00601274295955016,0.0,0.0,15
Candidate_059,Retail Sales Associate,0.007058871542865497,0.02559666205161691,2.56,11
Candidate_059,Secondary School Teacher,0.0066885552108080885,0.01653576633091314,1.65,13
Candidate_059,Software Developer,0.028544201682979064,0.551299470898522,55.13,3
Candidate_060,Administrative Assistant,0.008211530122817372,0.4558368059895009,45.58,7
Candidate_060,Bookkeeper,0.007574294016518436,0.3890651650299504,38.91,8
Candidate_060,Continuing Care Assistant,0.0038612450739227318,0.0,0.0,15
Candidate_060,Delivery Driver,0.008367258732232905,0.47215454864758255,47.22,6
Candidate_060,"Driver, Truck",0.004883501059165517,0.10711525750137282,10.71,14
Candidate_060,Food Service Supervisor,0.009570265528794008,0.598209455295001,59.82,5
Candidate_060,Information Technology (IT) Analyst,0.012587733355724287,0.9143894023431769,91.44,3
Candidate_060,Inside Sales Representative,0.006362963322931202,0.2621380537818837,26.21,10
Candidate_060,Licensed Practical Nurse (L.P.N.),0.006074437092372102,0.2319053508890771,23.19,12
Candidate_060,Office Administrator,0.01156064517206406,0.8067678116089798,80.68,4
Candidate_060,Office Manager,0.013404759313522856,1.0,100.0,1
Candidate_060,Restaurant Manager,0.005413791632611066,0.16268080286883782,16.27,13
Candidate_060,Retail Sales Associate,0.006355711519938422,0.26137818662910167,26.14,11
Candidate_060,Secondary School Teacher,0.007044448412350482,0.3335462449690993,33.35,9
Candidate_060,Software Developer,0.01327897515727883,0.9868199330889985,98.68,2
Candidate_061,Administrative Assistant,0.009282346151968867,0.41992787066077114,41.99,5
Candidate_061,Bookkeeper,0.008861548752976513,0.3745924421907224,37.46,8
Candidate_061,Continuing Care Assistant,0.005384631677842047,0.0,0.0,15
Candidate_061,Delivery Driver,0.010889656955202285,0.5930946348176219,59.31,3
Candidate_061,"Driver, Truck",0.0068102008545246895,0.15358647556606345,15.36,14
Candidate_061,Food Service Supervisor,0.008126269292209675,0.29537567545472676,29.54,12
Candidate_061,Information Technology (IT) Analyst,0.011593913241695043,0.6689690593680807,66.9,2
Candidate_061,Inside Sales Representative,0.00887335903773511,0.375864846253025,37.59,6
Candidate_061,Licensed Practical Nurse (L.P.N.),0.00847099983721471,0.3325158930557407,33.25,10
Candidate_061,Office Administrator,0.008188906701901796,0.3021240389509039,30.21,11
Candidate_061,Office Manager,0.009866083733689862,0.48281797750259664,48.28,4
Candidate_061,Restaurant Manager,0.00754970828427067,0.23325875078591973,23.33,13
Candidate_061,Retail Sales Associate,0.008863246162906185,0.37477531595998825,37.48,7
Candidate_061,Secondary School Teacher,0.008591143834398964,0.34545984091163373,34.55,9
Candidate_061,Software Developer,0.014666498270772948,1.0,100.0,1
Candidate_062,Administrative Assistant,0.00806531417550917,0.1888387979086318,18.88,4
Candidate_062,Bookkeeper,0.009962076539187091,0.27048529982236624,27.05,3
Candidate_062,Continuing Care Assistant,0.0036783249441307104,0.0,0.0,15
Candidate_062,Delivery Driver,0.0076311197990298904,0.17014881719781258,17.01,5
Candidate_062,"Driver, Truck",0.006144352082766812,0.10615061398812234,10.62,7
Candidate_062,Food Service Supervisor,0.006477389041145912,0.12048625411908642,12.05,6
Candidate_062,Information Technology (IT) Analyst,0.026909722728716643,1.0,100.0,1
Candidate_062,Inside Sales Representative,0.006061528408904882,0.1025854529663915,10.26,8
Candidate_062,Licensed Practical Nurse (L.P.N.),0.005786670633606163,0.09075414699645594,9.08,10
Candidate_062,Office Administrator,0.004389165942604986,0.03059828793194353,3.06,14
Candidate_062,Office Manager,0.005375312252095053,0.07304714609511342,7.3,12
Candidate_062,Restaurant Manager,0.005157322165083041,0.06366372073976742,6.37,13
Candidate_062,Retail Sales Associate,0.006054620148142465,0.10228808554896467,10.23,9
Candidate_062,Secondary School Teacher,0.0057710949963352695,0.0900836906849021,9.01,11
Candidate_062,Software Developer,0.012485144029945211,0.37909122677318363,37.91,2
Candidate_063,Administrative Assistant,0.008411841846757436,0.5349100942695931,53.49,6
Candidate_063,Bookkeeper,0.008008204570673564,0.4750701648778787,47.51,7
Candidate_063,Continuing Care Assistant,0.004803721723697238,0.0,0.0,15
Candidate_063,Delivery Driver,0.009761850038874838,0.7350511607199448,73.51,4
Candidate_063,"Driver, Truck",0.0060754962910912385,0.18854279528737458,18.85,14
Candidate_063,Food Service Supervisor,0.007249583382320712,0.36260325204334604,36.26,12
Candidate_063,Information Technology (IT) Analyst,0.010868359509640407,0.8990931175091792,89.91,3
Candidate_063,Inside Sales Representative,0.007916074881618622,0.4614117779681852,46.14,8
Candidate_063,Licensed Practical Nurse (L.P.N.),0.00755712337891456,0.40819659233107486,40.82,11
Candidate_063,Office Administrator,0.009280013084527325,0.6636179927870539,66.36,5
Candidate_063,Office Manager,0.011281520391621535,0.9603449380670798,96.03,2
Candidate_063,Restaurant Manager,0.006735223477209553,0.28634849999862916,28.63,13
Candidate_063,Retail Sales Associate,0.007907053013566877,0.460074270311718,46.01,9
Candidate_063,Secondary School Teacher,0.007899319983905695,0.45892783519205116,45.89,10
Candidate_063,Software Developer,0.011549005018429225,1.0,100.0,1
